text,label
This would never It would fatal went sleep went sleep sleep And instant intensely awake Suppose Cayley never came Suppose Cayley unsuspicious soon gone upstairs dived passage set business Suppose even pond dropping secret Good heavens fools How could Antony taken risk,B
Thats thing weve discovered Mark knew Robert staying house night Or shall put wayhe knew chance getting Robert house Bill looked friend eagerly Go said This getting interesting He knew something else went Antony He knew Robert bound betray real character soon He couldnt pass travelled brother Dominions perhaps bit accent tell bound find Robert wastrel Yes,B
By Jove mean go far bowlinggreen Dont think Just imagine walking across lawn full view house midnight body arms Think awful feeling would back neck wondering anybody restless sleeper chosen moment wander window look night Theres still plenty moonlight Bill,B
Nobody suspect CayleyCayley quarrel Robert And Cayley passage tell right Mark go saunter slowly back house He told news servants Robert accidentally shot Good Heavens So greatly reassured Mark goes library And Cayley goes office locks And bangs shouts Let Antony silent,B
Ill tell everything Not theres anything tell really It seems easy know itso obvious About Mr Cartwright Wimpole Street Of course identify body But whatever made think dentist Who could better Could _you_ done How could Youd never gone bathing Mark youd never seen stripped He didnt swim Could doctor,B
The sponge handkerchiefs top righthand drawer Now Bill pretend youre Cayley Youve said something water get Feeling little uncanny Bill kneeling beside friend got walked Antony done previous day looked went Bill turned room right opened drawer got handkerchief damped sponge came back,B
Of course get back dear mustnt keep Besides dull playing Just nine holes mother pleaded Betty The car could back could tell another round could back us said Bill brilliantly Its certainly much cooler I expected put Major Mrs Calladine fell,B
I feel I threw sardine said Antony smile youd catch mouth quite prettily Its awfully easy funny How much longer I got go Antony looked watch About three hours We must get back daylight But quicker rather cold sitting Bill flicked handful water disappeared,B
Then I dont see going said deep thought Hell obviously us starts doesnt give us time get pond front Lets put place said Antony puffing slowly pipe Hes got body whatever passage He wont stairs carrying arms look doors see awake,B
One shooting rabbits Auntie partial nice rabbit onion sauce How hot wouldnt say cup tea Well thing Mr Robert wasnt staying night hadnt luggage Of course Mr Mark could lend things clothes enough six She would known anywhere Mr Marks brother She came house As passed housekeepers room way hall opened suddenly rather frightened looked,B
Morse code Did Antony know Did Bill know came He picked bit Armynot enough send message course But message impossible anyhow Cayley would hear tapping It wouldnt send single letter What letters know And letter would convey anything Antony He pulled pipe eyes wandering Cayley desk Reverend Theodore Ussher shelf,B
Bill tried two three times get friend talk Antony grunted reply He going make another attempt Antony came sudden stop turned anxiously I wonder youd something said looking doubt What sort thing Well really dashed important Its thing I Bill suddenly enthusiastic,B
I didnt see But I see something I saw key billiardroom Where Outside billiardroom _Out_side But inside looked Exactly Who put Obviously Cayley But Lets go back afternoon I dont remember noticing billiardroom key time I must done without knowing Probably I saw Cayley banging I may wondered subconsciously whether key room next would fit,B
But Bill turned head talked back seat probable listener would find necessary put head outside order hear Antony would able discover Moreover venture hidingplace altogether peep top bank fact Bill talking back seat would mislead watcher thinking Antony still sitting grass doubt behind seat swinging legs side ditch,B
Which said Bill They back Jallands park sitting copse pond Inspector fishermen withdrawn Bill listened open mouth Antonys theory save occasional By Jove listened silence Smart Cayley comment Which theory That Mark killed Robert accidentally gone Cayley help Cayley hidden passage locked office outside hammered Yes dashed mysterious,B
You go bedroom perhaps like lock case anybody comes wandering youve got sock pair braces Well thats natural enough And look round bedrooms almost house youll find keys ready lock moments notice But downstairs people dont lock Its really never done Bill instance never locked diningroom order alone sherry,B
Im afraid Ive got bad news Bill rather sobered introduced The Major Mrs Calladine near side car Antony spoke low voice Im afraid Im going give rather shock said Robert Ablett Mr Mark Abletts brother killed He jerked thumb shoulder In house Good God said Major,B
Do mean killed asked Mrs Calladine Just It two hours ago I happened herehe halfturned Beverley explainedI coming see _you_ Bill I arrived thethe death Mr Cayley I found body Mr Cayley busy nowthere police doctors househe asked tell He says doubt would prefer houseparty broken tragic way leave soon possible He gave pleasant apologetic little smile went I putting badly means course must consult feelings matter entirely please make arrangements ordering car whatever train wish catch,B
Im longing explore Arent Tomorrow tomorrow tomorrow We shall see Cayley coming along way directly Besides I get I I doubt much without giving away Look theres Cayley They could see coming along drive towards When little closer waved waved back I wondered said got,B
He felt wanted know little Miss Norris part played Red House circle By sheer luck seemed stumbled answer question Miss Norris hurried away knew secret passage The passage something mystery Roberts death Miss Norris used order bring dramatic appearance ghost Possibly discovered possibly Mark revealed secretly day never guessing would make unkind use later possibly Cayley let joke dressingup shown could make appearance bowlinggreen even mysterious supernatural,B
But body Antony expected confidently body Mark More immediately however Cayley As quickly could Antony got front house lying shrubbery bordered lawn waiting light go Cayleys window If went Bills window discovered It would mean Cayley glanced Bills room suspicious dummy figure bed turned light make sure,B
Cayley made excuse leaving soon cigars alight He business attend natural Bill would look friend Bill willing He offered beat Antony billiards play piquet show garden moonlight indeed anything else required Thank Lord youre said piously I couldnt stood alone Lets go outside suggested Antony,B
Anything happened would selfdefense I dont mean I excuse I understand And I think Marks dead body passage since say halfpast two yesterday afternoon And tonight Cayley going hide pond Bill pulled moss ground beside threw away handful two said slowly You may right guesswork know Antony laughed,B
And stays Australia fifteen years Mr Mark says I know five years reasons And respectably broughtup girl doesnt ask reasons Got trouble I suppose said Audrey carelessly They saying breakfast hed wild Debts Im glad Joe isnt like Hes got fifteen pounds postoffice savings bank Did I tell But talk Joe Turner afternoon,B
Ill help Good morning Major She smiled pleasantly The Major nodded Good morning Going hot As I telling began Bill thats whereHallo heres Betty Morning Cayley Betty Calladine Cayley together Betty eighteenyearold daughter Mrs John Calladine widow painter acting hostess occasion Mark Ruth Norris took seriously actress holidays seriously golfer,B
He little hard hearing He seen gentleman arrive five minutes Mr Robert Can see court asked Coroner Parsons looked round slowly Antony caught eye smiled Thats said Parsons pointing Everybody looked Antony That five minutes afterwards About sir Did anybody house gentlemans arrival No sir,B
Is joke said coldly I laughed gently I thinking I said would rather amusing youwell revenge My revenge How mean Well paid back coin Do mean try frighten No dressed pulled leg bit Made look fool front others I laughed,B
He almost minute time grin visible Ive got devilish hard get Im sure isnt heavy Thats right said Antony He brought ball thick string pocket Get handle pull Good He paddled side took string paddled back,B
What say Is right Red House something like sir What say I said This Red House Who see He bit roughlooking know sir I didnt know Well Well sir said Is Mister Mark Ablett home It doesnt sound much put like sir I didnt way said,B
He described accurately Ah Well Youre staying house I gather Antony explained previous movements Yes Did hear shot Antony put head side listening Yes Just I came sight house It didnt make impression time I remember Where Coming drive,B
So two alternatives likely They gate last field divided road gone turned round leant resting moment looking house left Jolly little place isnt said Bill Very But rather mysterious In way Well wheres front The front,B
Antony shook head No Im going talk yet We wait see Inspector finds He may find somethingI dont know whatsomething Cayley put find But doesnt Cayley going hide something tonight What asked Bill You see Bill said Antony shall Are going watch Yes Inspector finds nothing Thats good said Bill,B
For thing Inspector library might possibly noticed already And another Antony hesitated What said Bill waiting go Its guesswork But I fancy Cayley thoroughly upset key business He suddenly realized careless hadnt got time think So didnt commit definitely statement key either outside inside,B
Sort thing youd without thinking Besides going run away gives chance Yes thats right key But suppose isnt The suggestion made already established fact startled They looked wonderingly What mean said Cayley Well question people happen keep keys,B
But suppose Robert dead He looks watch Only twentyfive minutes Suppose Robert dead Robert dead office Mark dead passagehow help Madness But bodies brought together somehow Roberts death looked like suicide Was possible Madness Too difficult Only twenty minutes Too difficult arrange twenty minutes Cant arrange suicide Too difficult Only nineteen minutes And sudden inspiration,B
Information Donations Project Gutenberg Literary Archive Foundation Project Gutenbergtm depends upon survive without wide spread public support donations carry mission increasing number public domain licensed works freely distributed machine readable form accessible widest array equipment including outdated equipment Many small donations   particularly important maintaining tax exempt status IRS The Foundation committed complying laws regulating charities charitable donations  states United States,B
Its horribly coldblooded Cayley may capable I hate think But dash way coldblooded enough According goes office deliberately shoots quarrel hasnt seen fifteen years Yes save neck That makes difference My theory quarrelled violently Mark girl killed sudden passion,B
But Antony illusions Murders done murder actually done Roberts dead body Why another murder Had Mark office afternoon The evidence Cayleys obviously count Elsies Elsie quite certain heard voice But Bill said characteristic voicean easy voice therefore imitate If Bill could imitate successfully Cayley,B
This letter Mark gotdid see Not time He showed afterwards Any address No A halfsheet rather dirty paper Where I dont know In Marks pocket I expect Ah He pulled beard Well well Can remember said As far I remember something like Mark loving brother coming see tomorrow way Australia,B
Which enjoy morea weekend Barringtons say Well course would depend Take cases Ass said Bill putting elbow Antonys ribs Its little difficult say went Of course awfully well Yes I dont think I know house things comfortable Ones roomthe fooddrinkscigarsthe way everythings arranged,B
Was Mark ever possession revolver asked Coroner Not knowledge I think I known You alone morning Did talk visit Roberts I didnt see much morning I work room outside We lunched together talked little In terms Well hesitated went,B
Then didnt see Mr Mark No sir must gone room Or front likely enough I going back Yes Well I think thats I know thank much Now servants Elsie heard master Mr Robert talking together said Audrey eagerly He sayingMr,B
At least I think I I wondering I heard tapping The fact shut rather surprising Of course whole idea see could opened easily side I felt somehow wouldnt shut last possible momentuntil saw coming back Well I heard taps I knew must mean something I sat tight Then C began along I said Cayley bJovebright arent Iand I simply hared passage I worth,B
Bill seen car taken farewells special squeeze hand Betty wandered join Antony garden seat Well rum show said Bill sat Very rum William And actually walked right Right said Antony Then youre I There sorts rumours mysteries inspector fellow simply wouldnt keep point I wanted ask murder whatever kept asking questions Id first sorts dull things like,B
That would explain makes Cayley coward Is At rate pushed window bravely enough No I better answer He sat unlit pipe hand thinking There two things back brain waiting taken looked For moment left undisturbed They would back later wanted He laughed suddenly lit pipe,B
Let us suppose purpose making first acquaintance office coming hall locked special convenience magically unlocked us As stand inside length room runs right left accurately right lefthand wall almost within reach Immediately opposite us across breadth room fifteen feet Cayley went returned minutes ago,B
Youve got youre told How mean Well Mark fancies rather arranging things He arranges things understood guests fall arrangement For instance BettyMiss Calladineand I going play single tea day Tennis Shes frightfully hot stuff tennis backed level Im rather erratic know Mark saw us going rackets asked us going,B
Serve jolly well right He jumped excitedly By Jove Cay cried If I could How You must think way I dont know Beverley told Marks acting He amateur arts vain little talents actor seemed wonderful Certainly ability stage long stage playing admiring audience,B
As expected locked Now said Bill walking back house Im simply bursting know Who Cayley Good Lord Where Inside croquetboxes Dont ass Its quite true Bill He told seen But arent going look asked Bill great disappointment,B
Yes Then Ill wash Lord Im tired I never ought asked said Antony penitently Thats right I shant moment Halfway stairs turned round asked Am I room Yes Do know way Yes Start carving And order lots beer He disappeared round top staircase,B
Antony went slowly When first edge appetite worn able spare little time mouthfuls Bill gave account adventures The landlord Plough Horses sticky decidedly stickyBill unable first get anything But Bill tactful lorblessyou tactful He kept inquest queer affair thered inquest wifes family seemed rather proud I kept saying Pretty busy I suppose hed say Middlin go Susanthat inquesthe talked diseaseand Id try say Slack times I expect eh hed say Middlin time offer another drink I didnt seem getting much nearer,B
All interested passing hall heard voices office And stopped listen Certainly said Elsie dignity feeling nobody really understood I passing hall might supposing talking secrets didnt think stop ears doubt I ought done And sniffed slightly Come said Inspector soothingly I didnt mean suggest Everyone unkind said Elsie sniffs theres poor lying dead sorry theyd spoken done day Nonsense going proud,B
Good Lord course said And tonight shall know good guess bad Bill brightened suddenly Tonight said I say tonights going rather fun How work Antony silent little Of course said last ought inform police watch pond tonight Of course grinned Bill,B
I see Mr Mark Ablett growled It sounded almost like threat Audrey recovered smiled reassuringly She smile everybody Yes sir He expecting way Oh So know I eh Mr Robert Ablett Ay thats right So hes expecting eh Hell glad see eh If way sir said Audrey primly,B
Robert written letter morning letter dangerous temper Robert tough customer Mark highly civilized gentleman If quarrel Robert shot Mark He bangs Of course Antony coming suddenly upon scene Cayleys conduct seemed rather absurd moment Cayley lost head Anybody else might done But soon Antony suggested trying windows Cayley saw obvious thing,B
Well sits moment goes library Why He still within reach wanted Suddenly hears pistolshot A pistolshot last noise expect hear countryhouse natural moment would hardly realize He listensand hears nothing Perhaps wasnt pistolshot After moment two goes library The profound silence makes uneasy,B
Thats It doesnt follow Cayley killed No No course doesnt Bill gave sigh relief Hes shielding Mark I wonder Well isnt simplest explanation Its simplest youre friend Cayley let lightly But Im see Why isnt simple anyhow Well lets explanation Ill undertake give simpler afterwards,B
It quick Were still hall Oh sir I outside Mrs Stevens room The housekeeper sir You didnt think going back hall see happened Oh sir I went Mrs Stevens said Oh frightenedlike And I said That house Mrs Stevens Just like something going Thank said Coroner,B
I suggesting anything sinister passage first place It little private bit romance adventure Mark three days ago He didnt even know Robert coming But somehow passage used since connection Robert Perhaps Mark escaped way perhaps hes hiding And person could give away Miss Norris And course would innocentlynot knowing passage anything So safer way Yes But look Tony bother _this_,B
Youve got rather characteristic know And beard Id shave snapped My dear Mark He looked away mumbled Ive thinking taking anyhow And besides Im going thing Im going properly Yes always artist I said looking admiringly He purred,B
That like said Exactly Yes He got squeezed Bills arm Well go see Cayley well get moving I shall library Right Bill nodded walked direction pond This glorious fun life The immediate programme could hardly bettered First going stalk Cayley There little copse level pond hundred yards away,B
Whether _he_ made advances She broke shrug plump shoulders Antony waited eagerly Naturally Possibly might haveI dont know But duty mother clear Mr Gillingham Mr Gillingham made encouraging noise I told quite frankly thathow shall I put itthat trespassing Tactfully _course_ But frankly You mean said Antony trying speak calmly told thaterMr Ablett daughter Mrs Norbury nodded several times,B
She went second left opened Mr Robert Ab began broke The room empty She turned behind If sir I find master I know hes told coming afternoon Oh He looked round room What dyou call place eh The office sir The office The room master works sir Works eh,B
Bill waited outside friend wondering gone Then realizing Cayley would coming car directly farewell talk Cayley would little embarrassing wandered round yard back lit cigarette stood surveying torn weatherbeaten poster stable wall GRAND THEATRICAL ENTER announced place Wednesday Decem Bill smiled looked part Joe loquacious postman played William B Beverl remnants poster still maintained much less loquacious author intended forgotten words completely great fun,B
But shot two moreat careless fools pressing noses panes asking My God see said Cayley shaking voice Down Look The next moment Antony saw A lying floor far room back towards A Or body Who said Antony,B
Creating works print editions protected US copyright law means owns United States copyright works Foundation copy distribute United States without permission without paying copyright royalties Special rules set forth General Terms Use part license apply copying distributing Project Gutenbergtm electronic works protect PROJECT GUTENBERGtm concept trademark Project Gutenberg registered trademark may used charge eBooks unless receive specific permission,B
Amos told Robert gone way speak called fact Parsons told wife little garden first lodge afternoon certain Robert never past He told Cayley put job front lawn afternoon So I another guess Robert used secret passagethe passage comes park first second lodges,B
Whos Amos talking whispered Bill Parsons One gardeners Hes outside lodge Stanton road Theyre today Sort holiday I wonder hes giving evidence thought Antony He He followed Amos He work lawn front house seen Robert Ablett arrive He didnt hear shotnot notice,B
Then lying full length inch inch head went round corner The shed two three yards left opposite side ditch From lay could see almost entirely inside Everything seemed left The bowlsbox lawnmower roller open croquetbox By Jove said Antony thats neat The lid croquetbox open Bill turning round voice became difficult hear,B
She middlin Middlin tall middlin age middlin colour Doesnt help much But stilla woman Does upset theory Antony shook head No Bill said You knew time At least guessed Wait tomorrow Ill tell everything tomorrow Tomorrow said Bill great disappointment Well Ill tell thing tonight youll promise ask questions,B
I mean lot funny things whole show thatwell almost anything might happened Youre quite right Well Well clothes business Doesnt seem rather bear escaping theory Marks brown suit known police Couldnt Cayley brought another passage escape brown hands And thought safest hide pond Yes said Anthony thoughtfully,B
On contrary every instinct would urge get room quickly possible seize wicked Robert Yet goes longest way round Why And _run_ Thats question said Antony filled pipe bless I know answer It may course Cayley coward He hurry get close Roberts revolver yet wanted think bursting eagerness,B
So went breakfast reflecting Antony rum fellow wondering dreamed amazing things happened day Antony went bedroom fetch pipe It occupied housemaid made polite apology disturbing Then remembered Is Elsie asked giving friendly smile Yes sir said shy proud She doubts achieved notoriety,B
I give warning able conceal surprise I hope pleasure Expect three thereabouts Ah The inspector copied carefully Did notice postmark London And Marks attitude Annoyance disgust Cayley hesitated Apprehension Nno exactly Or rather apprehension unpleasant interview unpleasant outcome You mean wasnt afraid violence blackmail anything sort He didnt appear Right Now arrived say three oclock Yes Who house Mark servants,B
For thing Antony certain Cayley knew professed know That say knew wanted people know knew Antony people therefore trying find Cayley knew could hardly expect Cayleys approval labours It would The George Antony inquest What truth Not necessarily discreditable Cayley even though hiding something,B
Copyright laws countries constant state change If outside United States check laws country addition terms agreement downloading copying displaying performing distributing creating derivative works based work Project Gutenbergtm work The Foundation makes representations concerning copyright status work country outside United States 1E Unless removed references Project Gutenberg 1E1 The following sentence active links immediate access full Project Gutenbergtm License must appear prominently whenever copy Project Gutenbergtm work work phrase Project Gutenberg appears phrase Project Gutenberg associated accessed displayed performed viewed copied distributed This eBook use anyone anywhere United States parts world cost almost restrictions whatsoever,B
They naturally get hold cousin innocent guilty Which think Mr Gillingham said Cayley looking steadily Mark Its absurd said Bill impetuously Bills loyal see Mr Cayley And owe loyalty anyone concerned Exactly So perhaps I might frank Bill dropped grass Cayley took place seat sat heavily elbows knees chin hands gazing ground,B
Is I say I shant moment Bill He got bed went briskly dressing Oh way said Bill taking place bed idea keys washout Why mean I went look We asses thought came The library key outside others inside Yes I know You devil I suppose think I Bill said Antony apologetically,B
For reason Cayley considered necessary hide Marks clothes suit everything wearing supposed wearing time murder But hadnt hidden collar Why Had left mistake So I looked cupboard It wasnt Had left purpose If whyand Naturally I began say Where I seen collar lately,B
Then explained afraid first cousin livedMark Yes Did seem upset Very much first Less found wasnt Mark There sudden snigger nervous gentleman crowd back room Coroner put glasses stared sternly direction came The nervous gentleman hastily decided time bootlace The Coroner put glasses continued,B
On fifth green old wound got frontier skirmish  begin trouble eighth liver undermined years curry drop pieces twelfth Oh shut ass Well Im warning Hallo good morning Miss Norris I telling Major going happen morning Do assistance prefer choosing breakfast Please dont get said Miss Norris,B
You I library Mark went inhe may againI know nothing Somebody else may gone Yes yes said Antony patiently little child You know cousin I dont Lets agree nothing But somebody room shot andwell police know Dont think He looked telephone,B
By Jove He got dusted knees Now Bill make sure go close like As afterthought know quietly I dont hear click Bill told put head eagerly hear happened That said Antony absolute conviction That I saw yesterday He came office joined Bill little room,B
The theory suggested Inspector However would day two inquest Antony could consider matters within The Red House The car He got Bill landlord put bag front seat next chauffeur drove back CHAPTER VIII Do You Follow Me Watson Antonys bedroom looked park back house The blinds yet drawn changing clothes dinner various stages undress would pause gaze window sometimes smiling sometimes frowning turned mind strange things seen day,B
Do call moat way Mark We dont among No couldnt Betty I others walked round bit We seen Then must hiding shed Or call summerhouse We go bowls course She couldnt Oh Its dashed funny said Bill interval thought,B
I saw afterwards I looking collar remember They came back afterwards I knew Cayley would feel Poor devil Go said Bill Well inquest course I noticed I suppose curious fact Robert asked way second lodge first So I talked Amos Parsons That made curious,B
Open But must locked purpose said Antony So open ask Cayley looked bewildered way Then turned We must break said putting shoulder Help Isnt window Cayley turned stupidly Window Window So much easier break window said Antony smile,B
One way another knew secret passage So must hurried away Why Because stayed talked might make innocent mention And Cayley mention Why Obviously passage even mere knowledge existence might provide clue I wonder Marks hiding thought Antony went sleep CHAPTER X Mr Gillingham Talks Nonsense Antony came good humour breakfast next morning found host,B
Youre quite sure wouldnt like diving Quite thanks They walked round side pond Coming sixth post fence Bill took coat put position finished undressing Antony went mark eighteenth post When ready got boat Antony taking oars Now Bill tell soon Im line two marks He rowed slowly towards middle pond,B
He didnt encourage time year got rather keen Theres really nowhere else play Personally I hate game He wasnt keen bowls know liked calling bowlinggreen surprising visitors Antony laughed I love Mark said Youre priceless He began feel pockets pipe tobacco suddenly stopped stiffened attention,B
Youre said Bill last Antony stopped rowing looked Yes thats pretty well right He turned boats nose round pointing pinetree Bill You see tree coat Yes said Bill Right Now Im going row gently along line dead two Get exact canfor sake Steady said Bill warningly,B
I rather thought might along way What bed Bed said Antony Weve playing bowls added Bill talking andand playing bowls Ripping night isnt But left rest conversation wandered back house Antony He wanted think There seemed doubt Cayley villain Bill never familiar villain,B
Couldnt caught train London police knew anything He might managed There _was_ train They would noticed Woodham course might managed Stanton Hes wellknown naturally The inspector inquiring Nobody seems seen There sure people say later There never missing yet dozen people forward swear seen dozen different places time Cayley smiled,B
Which side came choosing sidesMarks Laws You know cant say Oherhallo said Antony breaking rather appropriately thoughts Bill looked start Nor went Antony say This friend Mr Gillingham staying We going game bowls Yes dashed difficult,B
Having received directions left bag stationmaster walked leisurely He important person story well know something letting loose Let us stop top hill excuse good look The first thing realize looking Above cleancut cleanshaven type usually associated Navy carries pair grey eyes seem absorbing every detail person,B
If I wonder I killed To live terms intimate friendship hate dangerous work friend Because belief admiring grateful protégé belief benefactor utterly power I could time choose opportunity Perhaps I killed I sworn revengeand poor vain fool mercy,B
I think wanted us believe yet annoyed Betty Mrs Calladine believing ghosts Rum chap Well anyhow Miss Norrisshes actress actress toodressed ghost played fool bit And poor Mark frightened life Just moment know What others Well Betty I knew fact Id told herMiss Norris I meannot silly ass,B
She went away I went book There step stairs I looked see Mark coming He went office I went book I went library moment refer another book I I heard shot At least loud bang I wasnt sure shot I stood listened Then I came slowly looked,B
Its sun moon stars acting together empty stomach Do know anything stars Mr Beverley Do know anything Orions Belt instance And isnt star called Beverleys Belt Or novel Said masticating Reenter W Beverley trapdoor Talking trapdoors Dont said Antony getting Some talk Alexander Hercules nobody talks aboutwhats Latin trapdoor_Mensa_a table might get,B
Except thing Whats Well wrong side house One would expect passage start nearest place going Why make longer going house first Yes thats true Well think diningroom library Yes And library choice I mean _our_ choice There always servants going diningrooms We shouldnt much chance exploring properly,B
Aloud said What expect find They think Mark He broke shrugged shoulders May drowned knowing couldnt get away And knowing compromised trying get away Yes I suppose said Cayley slowly I thought would given run money After revolver If determined taken alive could always prevented,B
Well I hope I He looked watch Its safe Theyre still busy pond Wed better make certain Could sleuthhound Billone travel stomachs noiselessly I mean could get near enough pond make sure Cayley still without letting see Rather He got eagerly You wait Antonys head shot suddenly,B
Cayley twentyeight appearance forty patrons age Spasmodically entertained good deal Red House Marks preferencecall kindliness vanity pleasewas guests position repay hospitality Let us look came breakfast Stevens parlourmaid already given us glimpse The first appear Major Rumbold tall greyhaired greymoustached silent wearing Norfolk coat grey flannel trousers lived retired pay wrote natural history articles papers,B
But I think perhaps little early put theories I think perhaps said Bill solemnly Antony looked sudden smile Bill old bounder Well dash show I dont see shouldnt get little bit fun Neither I All right well without police tonight We shall miss said Bill sadly tis better There two problems front first problem getting house without discovered Cayley secondly problem recovering whatever Cayley dropped pond night,B
You quite right keys said Bill pause He less able two perhaps younger keep away subject uppermost minds Keys said Cayley blankly We wondering whether outside inside Oh oh yes He looked slowly round hall different doors smiled friendly way Antony We seem right Mr Gillingham,B
Tut tut know methods Where tobacco The tobacco Persian slipper Can I leave practice week I Antony smiled went smoking After waiting hopefully minute two Bill said firm voice Well Holmes I feel bound ask deduced anything Also suspect Antony began talk Do remember said Holmess little scores Watson number steps Baker Street lodging,B
Then resenting suddenly questions stranger Who But Antony gone locked turning handle I suppose put key pocket said came back body Who Antony shrugged shoulders Whoever said pointing floor Is dead Help said Cayley simply They turned body back nerving look,B
Mark I mean Ah Well I think Elsie better tell Who Elsie way One housemaids Shall I send sir Please Elsie sorry get message It interrupted remarks Mrs Stevens Elsies conduct afternoon Elsie thought much better interrupted In Mrs Stevens opinion crime committed afternoon office nothing double crime committed unhappy Elsie,B
Returning magazine Lent Miss Norris might ask Well exactly lent Really Elsieand respectable house In vain poor Elsie plead story favourite author advertised cover picture villain falling cliff Thats _youll_ go girl arent careful said Mrs Stevens firmly But course need confess crimes Inspector Birch,B
But probably know already What Only Mark Ablett kill brother And Cayley Thats another question Bill However answer Cayley didnt either Then earth Have beer said Antony smile And Bill content They early bed evening tired Bill slept loudly defiantly Antony lay awake wondering,B
He generally last He greeted sat toast tea Breakfast meal The others chattered gently read letters Good God said Mark suddenly There instinctive turning heads towards I beg pardon Miss Norris Sorry Betty Miss Norris smiled forgiveness She often wanted say particularly rehearsals I say Cay He frowning himselfannoyed puzzled He held letter shook,B
Getting back would little difficult There convenient waterpipe would help He finished dressing Bill came Final instructions asked sitting bed By way amusing dinner I mean immediately dinner Billiards Righto Anything like Dont talk loud said Antony lower voice Were less hall Cayley may He led way window,B
Two abreast uncomfortable Antony dropped behind conversation postponed outside boundary fence high road The road sloped gently village Woodhama redroofed cottages grey tower church showing green Well said Antony stepped quickly Cayley How mean I see I see Mark perfectly thanks Bill,B
He never stayed long job generally closed connection telling employer contrary etiquette understood master servant exactly thought He difficulty finding new profession Instead experience testimonials offered personality sporting bet He would wages first month andif satisfied employerdouble wages second He always got double wages He thirty He Woodham holiday liked look station,B
I doubt You didnt turn light dressed Good Lord Did Antony laughed took arm Youre splendid conspirator Bill You I could anything together The pond waiting solemn moonlight The trees crowned sloping bank far side mysteriously silent It seemed world much,B
Expect three thereabouts_ No date mentioned see said Antony Just tomorrow But got Tuesday Did Well read us Tuesday Oh yes read Bill read letter turned looked back The back nothing say What postmark asked,B
Youve got jolly good eyes boy recognize car distance seeing twice Well I _have_ got jolly good eyes I thought going Stanton He hoped youd think soobviously Then going The library probably To consult friend Ussher After making quite sure friends Beverley Gillingham really _were_ going Jallands said Bill stopped suddenly middle path,B
It doesnt sound hollow It neednt begin need said Bill walking round bent head tapping walls He tall stand upright shed Theres reason would save us trouble looking anywhere else Surely Mark didnt let play croquet bowlinggreen He pointed croquet things,B
And something unaccountable happens day two something unaccountable happens whole house iswell interested It good enough reason wasnt reason point giving I see Well Antony knocked pipe got slowly Well lets find way house Miss Norris came Bill jumped eagerly By Jove Do mean theres secret passage A secluded passage anyway,B
Or would rather I Cayley shrugged shoulders went telephone May Ierlook round bit Antony nodded towards open Oh Yes He sat drew telephone towards You must make allowances Mr Gillingham You see Ive known Mark long time But course youre quite right Im merely stupid He took receiver,B
Then I went back hesitated bit know finally decided go across office make sure right I turned handle found locked Then I got frightened I banged shouted andwell Mr Gillingham arrived He went explain found body The inspector looked smile Yes well shall go Mr Cayley,B
By ten oclock bag packed waiting taken The George To Bill coming upstairs prolonged breakfast early morning bustle little surprising Whats hurry asked None But dont back inquest Get packing morning Righto He turned go room came back,B
Compliance requirements uniform takes considerable effort much paperwork many fees meet keep requirements We solicit donations locations received written confirmation compliance To SEND DONATIONS determine status compliance particular state visit wwwgutenbergorgdonate While solicit contributions states solicitation requirements know prohibition accepting unsolicited donations donors states approach us offers donate,B
Its way He smiled added And much fun Rather Bill chuckled Very well Where secret passage begin CHAPTER XI The Reverend Theodore Ussher Theres thing got realize said Antony dont find easily shant find You mean shant time Neither time opportunity,B
Show office says like Yes sir I says quite quietly I never surprised life knowing brother My brother Australia saysthere Id forgotten From Australia Well may Australia said Mrs Stevens judicially I cant say knowing country I say hes never,B
He house Woodham consequently seen nothing Robert Ablett minutes front From point evidence coincided Cayleys You last witness reached French windows together found shut Yes You pushed came body Of course idea whose body No Did Mr Cayley say anything He turned body see saw said Thank God Again reporters wrote _Sensation_ Did understand meant I asked said Robert Ablett,B
Personally said Bill I think relations great mistake All said Betty little daringly must rather fun skeleton cupboard Mark looked frowning If think fun Ill hand Betty If hes anything like used like letters beenwell Cay knows Cayley grunted All I knew didnt ask questions It may meant hint curious guest ask questions reminder host talk freely front strangers although gave sound mere statement fact,B
As could stay hospitality demanded never would Red Househe absolutely determined I make special note I comforted I smoothed ruffled feathers She behaved badly quite right must try show much disapproved And course would never againthat obvious And suddenly I began laugh He looked indignantly,B
However explanation See find fault With legs stretched hands deep pockets lay back gardenseat looking blue summer sky saw events yesterday enacted described slowly Bill happened Well begin moment Mark shoots Robert Call accident probably Mark would say anyhow,B
He would sake well But little quick suggesting seeing suggestion carried They bustled soon could packed The suggestion hands go stay wished could left safely As given alternative Miss Norris proposed catch afterdinner train junction obvious hope might way dramatic crossexamination hands keeneyed detective encouraged tactfully quite firmly travel earlier train others,B
Antony shook head slowly side side I dont know really I dont know Its devilish I keep thinking He cant coldblooded Who Without answering Antony led way back gardenseat sitting He sat head hands Oh I hope find something murmured Oh I hope In pond Yes But Anything Bill anything Bill annoyed,B
You know people get alarmed I expect I get truth better Oh quite In fact I going ask excuse I feel rather responsible towards guests Although Mr Gillingham kindly He smiled Antony waiting left sentence unfinished Ah reminds said Inspector Didnt say guestsMr,B
