text,label
his pocket There are several other indications but these may be enough to aid us in our search Lestrade laughed I am afraid that I am still a sceptic he said Theories are all very well but we have to deal with a hard headed British jury _Nous verrons_ answered Holmes calmly You work your own method and I shall work mine I shall be busy this afternoon and shall probably return to London by the evening train And leave your case unfinished No finished But the mystery It is solved Who was the criminal then The gentleman I describe,A
we went as fast as the horse could go One horse interjected Holmes Yes only one Did you observe the colour Yes I saw it by the side lights when I was stepping into the carriage It was a chestnut Tired looking or fresh Oh fresh and glossy Thank you I am sorry to have interrupted you Pray continue your most interesting statement Away we went then and we drove for at least an hour Colonel Lysander Stark had said that it was only seven miles but I should think from the rate that we seemed to go and from,A
to the right and found ourselves in Bow Street Sherlock Holmes was well known to the force and the two constables at the door saluted him One of them held the horse s head while the other led us in Who is on duty asked Holmes Inspector Bradstreet sir Ah Bradstreet how are you A tall stout official had come down the stone flagged passage in a peaked cap and frogged jacket I wish to have a quiet word with you Bradstreet Certainly Mr Holmes Step into my room here It was a small office like room with a huge,A
hydraulic press in excavating fuller s earth which as I understand is dug out like gravel from a pit Ah said he carelessly we have our own process We compress the earth into bricks so as to remove them without revealing what they are But that is a mere detail I have taken you fully into my confidence now Mr Hatherley and I have shown you how I trust you He rose as he spoke I shall expect you then at Eyford at 11 15 I shall certainly be there And not a word to a soul He looked at,A
this chair by the fire Mr Baker It is a cold night and I observe that your circulation is more adapted for summer than for winter Ah Watson you have just come at the right time Is that your hat Mr Baker Yes sir that is undoubtedly my hat He was a large man with rounded shoulders a massive head and a broad intelligent face sloping down to a pointed beard of grizzled brown A touch of red in nose and cheeks with a slight tremor of his extended hand recalled Holmes surmise as to his habits His rusty black,A
bore you with these details but I have to let you see my little difficulties if you are to understand the situation I am following you closely I answered I was still balancing the matter in my mind when a hansom cab drove up to Briony Lodge and a gentleman sprang out He was a remarkably handsome man dark aquiline and moustached evidently the man of whom I had heard He appeared to be in a great hurry shouted to the cabman to wait and brushed past the maid who opened the door with the air of a man who,A
there was nothing remarkable save that the passage window could be reached from the top of the coach house I walked round it and examined it closely from every point of view but without noting anything else of interest I then lounged down the street and found as I expected that there was a mews in a lane which runs down by one wall of the garden I lent the ostlers a hand in rubbing down their horses and received in exchange twopence a glass of half and half two fills of shag tobacco and as much information as I,A
grace of God goes Sherlock Holmes James McCarthy was acquitted at the Assizes on the strength of a number of objections which had been drawn out by Holmes and submitted to the defending counsel Old Turner lived for seven months after our interview but he is now dead and there is every prospect that the son and daughter may come to live happily together in ignorance of the black cloud which rests upon their past V THE FIVE ORANGE PIPS When I glance over my notes and records of the Sherlock Holmes cases between the years 82 and 90 I,A
the United States government and of the better classes of the community in the South Eventually in the year 1869 the movement rather suddenly collapsed although there have been sporadic outbreaks of the same sort since that date You will observe said Holmes laying down the volume that the sudden breaking up of the society was coincident with the disappearance of Openshaw from America with their papers It may well have been cause and effect It is no wonder that he and his family have some of the more implacable spirits upon their track You can understand that this register,A
give a little said he but though I am exceptionally strong in the fingers it would take me all my time to break it An ordinary man could not do it Now what do you think would happen if I did break it Mr Holder There would be a noise like a pistol shot Do you tell me that all this happened within a few yards of your bed and that you heard nothing of it I do not know what to think It is all dark to me But perhaps it may grow lighter as we go What do,A
As she swept silently into the room she impressed me with a greater sense of grief than the banker had done in the morning and it was the more striking in her as she was evidently a woman of strong character with immense capacity for self restraint Disregarding my presence she went straight to her uncle and passed her hand over his head with a sweet womanly caress You have given orders that Arthur should be liberated have you not dad she asked No no my girl the matter must be probed to the bottom But I am so sure,A
notes three have been entirely free of any legal crime Precisely You allude to my attempt to recover the Irene Adler papers to the singular case of Miss Mary Sutherland and to the adventure of the man with the twisted lip Well I have no doubt that this small matter will fall into the same innocent category You know Peterson the commissionaire Yes It is to him that this trophy belongs It is his hat No no he found it Its owner is unknown I beg that you will look upon it not as a battered billycock but as an,A
see her ladyship s waiting maid Well the temptation of sudden wealth so easily acquired was too much for you as it has been for better men before you but you were not very scrupulous in the means you used It seems to me Ryder that there is the making of a very pretty villain in you You knew that this man Horner the plumber had been concerned in some such matter before and that suspicion would rest the more readily upon him What did you do then You made some small job in my lady s room you and,A
flattered herself that she alone had touched his heart The devil knows best what he said but at least she became his tool and was in the habit of seeing him nearly every evening I cannot and I will not believe it cried the banker with an ashen face I will tell you then what occurred in your house last night Your niece when you had as she thought gone to your room slipped down and talked to her lover through the window which leads into the stable lane His footmarks had pressed right through the snow so long had,A
shall determine by a very simple test if we have an answer to our advertisement And you can do nothing until then Nothing In that case I shall continue my professional round But I shall come back in the evening at the hour you have mentioned for I should like to see the solution of so tangled a business Very glad to see you I dine at seven There is a woodcock I believe By the way in view of recent occurrences perhaps I ought to ask Mrs Hudson to examine its crop I had been delayed at a case,A
little attention I have here four letters which purport to come from the missing man They are all typewritten In each case not only are the e s slurred and the r s tailless but you will observe if you care to use my magnifying lens that the fourteen other characteristics to which I have alluded are there as well Mr Windibank sprang out of his chair and picked up his hat I cannot waste time over this sort of fantastic talk Mr Holmes he said If you can catch the man catch him and let me know when you,A
my uncle here began to speak loudly I heard that and I came down You shut up the windows and doors the night before Did you fasten all the windows Yes Were they all fastened this morning Yes You have a maid who has a sweetheart I think that you remarked to your uncle last night that she had been out to see him Yes and she was the girl who waited in the drawing room and who may have heard uncle s remarks about the coronet I see You infer that she may have gone out to tell her,A
it with you however with every confidence and I shall call for it in person on Monday morning Seeing that my client was anxious to leave I said no more but calling for my cashier I ordered him to pay over fifty 1000 notes When I was alone once more however with the precious case lying upon the table in front of me I could not but think with some misgivings of the immense responsibility which it entailed upon me There could be no doubt that as it was a national possession a horrible scandal would ensue if any misfortune,A
every night Mr St Clair is now thirty seven years of age is a man of temperate habits a good husband a very affectionate father and a man who is popular with all who know him I may add that his whole debts at the present moment as far as we have been able to ascertain amount to 88 10_s_ while he has 220 standing to his credit in the Capital and Counties Bank There is no reason therefore to think that money troubles have been weighing upon his mind Last Monday Mr Neville St Clair went into town rather,A
passing light Now and then I hazarded some remark to break the monotony of the journey but the colonel answered only in monosyllables and the conversation soon flagged At last however the bumping of the road was exchanged for the crisp smoothness of a gravel drive and the carriage came to a stand Colonel Lysander Stark sprang out and as I followed after him pulled me swiftly into a porch which gaped in front of us We stepped as it were right out of the carriage and into the hall so that I failed to catch the most fleeting glance,A
her jewel was lying empty upon the dressing table Ryder instantly gave the alarm and Horner was arrested the same evening but the stone could not be found either upon his person or in his rooms Catherine Cusack maid to the Countess deposed to having heard Ryder s cry of dismay on discovering the robbery and to having rushed into the room where she found matters as described by the last witness Inspector Bradstreet B division gave evidence as to the arrest of Horner who struggled frantically and protested his innocence in the strongest terms Evidence of a previous conviction,A
of my town suppliers Now look at that third name Just read it out to me Mrs Oakshott 117 Brixton Road 249 read Holmes Quite so Now turn that up in the ledger Holmes turned to the page indicated Here you are Mrs Oakshott 117 Brixton Road egg and poultry supplier Now then what s the last entry December 22nd Twenty four geese at 7_s_ 6_d_ Quite so There you are And underneath Sold to Mr Windigate of the Alpha at 12_s_ What have you to say now Sherlock Holmes looked deeply chagrined He drew a sovereign from his pocket,A
affecting to disregard what is a common subject for conversation The ceremony which was performed at St George s Hanover Square was a very quiet one no one being present save the father of the bride Mr Aloysius Doran the Duchess of Balmoral Lord Backwater Lord Eustace and Lady Clara St Simon the younger brother and sister of the bridegroom and Lady Alicia Whittington The whole party proceeded afterwards to the house of Mr Aloysius Doran at Lancaster Gate where breakfast had been prepared It appears that some little trouble was caused by a woman whose name has not been,A
feigned indignation at it I should have looked upon it as highly suspicious because such surprise or anger would not be natural under the circumstances and yet might appear to be the best policy to a scheming man His frank acceptance of the situation marks him as either an innocent man or else as a man of considerable self restraint and firmness As to his remark about his deserts it was also not unnatural if you consider that he stood beside the dead body of his father and that there is no doubt that he had that very day so,A
the Rockies where Pa was working a claim We were engaged to each other Frank and I but then one day father struck a rich pocket and made a pile while poor Frank here had a claim that petered out and came to nothing The richer Pa grew the poorer was Frank so at last Pa wouldn t hear of our engagement lasting any longer and he took me away to Frisco Frank wouldn t throw up his hand though so he followed me there and he saw me without Pa knowing anything about it It would only have made,A
panel had closed again behind me but the crash of the lamp and a few moments afterwards the clang of the two slabs of metal told me how narrow had been my escape I was recalled to myself by a frantic plucking at my wrist and I found myself lying upon the stone floor of a narrow corridor while a woman bent over me and tugged at me with her left hand while she held a candle in her right It was the same good friend whose warning I had so foolishly rejected Come come she cried breathlessly They will,A
word for it was just seven when we reached the Copper Beeches having put up our trap at a wayside public house The group of trees with their dark leaves shining like burnished metal in the light of the setting sun were sufficient to mark the house even had Miss Hunter not been standing smiling on the door step Have you managed it asked Holmes A loud thudding noise came from somewhere downstairs That is Mrs Toller in the cellar said she Her husband lies snoring on the kitchen rug Here are his keys which are the duplicates of Mr,A
called and gave evidence as follows I had been away from home for three days at Bristol and had only just returned upon the morning of last Monday the 3rd My father was absent from home at the time of my arrival and I was informed by the maid that he had driven over to Ross with John Cobb the groom Shortly after my return I heard the wheels of his trap in the yard and looking out of my window I saw him get out and walk rapidly out of the yard though I was not aware in which,A
of an ashen white while his lips and the corners of his nostrils were tinged with a shade of blue It was clear to me at a glance that he was in the grip of some deadly and chronic disease Pray sit down on the sofa said Holmes gently You had my note Yes the lodge keeper brought it up You said that you wished to see me here to avoid scandal I thought people would talk if I went to the Hall And why did you wish to see me He looked across at my companion with despair in,A
the repulsive sneer to the face A twitch brought away the tangled red hair and there sitting up in his bed was a pale sad faced refined looking man black haired and smooth skinned rubbing his eyes and staring about him with sleepy bewilderment Then suddenly realising the exposure he broke into a scream and threw himself down with his face to the pillow Great heavens cried the inspector it is indeed the missing man I know him from the photograph The prisoner turned with the reckless air of a man who abandons himself to his destiny Be it so,A
attention instantly became riveted and he gave a little cry of satisfaction This is indeed important said he Ha you find it so Extremely so I congratulate you warmly Lestrade rose in his triumph and bent his head to look Why he shrieked you re looking at the wrong side On the contrary this is the right side The right side You re mad Here is the note written in pencil over here And over here is what appears to be the fragment of a hotel bill which interests me deeply There s nothing in it I looked at it,A
evil however for the barmaid finding from the papers that he is in serious trouble and likely to be hanged has thrown him over utterly and has written to him to say that she has a husband already in the Bermuda Dockyard so that there is really no tie between them I think that that bit of news has consoled young McCarthy for all that he has suffered But if he is innocent who has done it Ah who I would call your attention very particularly to two points One is that the murdered man had an appointment with someone,A
lock this door I am sure that I do not know It is to keep people out who have no business there Do you see He was still smiling in the most amiable manner I am sure if I had known Well then you know now And if you ever put your foot over that threshold again here in an instant the smile hardened into a grin of rage and he glared down at me with the face of a demon I ll throw you to the mastiff I was so terrified that I do not know what I did,A
to discover that there was a deposit of fuller s earth in one of my fields On examining it however I found that this deposit was a comparatively small one and that it formed a link between two very much larger ones upon the right and left both of them however in the grounds of my neighbours These good people were absolutely ignorant that their land contained that which was quite as valuable as a gold mine Naturally it was to my interest to buy their land before they discovered its true value but unfortunately I had no capital by,A
son and that they appeared to be having a violent quarrel She heard Mr McCarthy the elder using very strong language to his son and she saw the latter raise up his hand as if to strike his father She was so frightened by their violence that she ran away and told her mother when she reached home that she had left the two McCarthys quarrelling near Boscombe Pool and that she was afraid that they were going to fight She had hardly said the words when young Mr McCarthy came running up to the lodge to say that he,A
I knew that you went out little and that your circle of friends was a very limited one But among them was Sir George Burnwell I had heard of him before as being a man of evil reputation among women It must have been he who wore those boots and retained the missing gems Even though he knew that Arthur had discovered him he might still flatter himself that he was safe for the lad could not say a word without compromising his own family Well your own good sense will suggest what measures I took next I went in,A
that she had written a note before leaving home but after being fully dressed You observed that her right glove was torn at the forefinger but you did not apparently see that both glove and finger were stained with violet ink She had written in a hurry and dipped her pen too deep It must have been this morning or the mark would not remain clear upon the finger All this is amusing though rather elementary but I must go back to business Watson Would you mind reading me the advertised description of Mr Hosmer Angel I held the little,A
defence was one of absolute ignorance and he protested that he had no knowledge as to the doings of Hugh Boone his lodger and that he could not account in any way for the presence of the missing gentleman s clothes So much for the Lascar manager Now for the sinister cripple who lives upon the second floor of the opium den and who was certainly the last human being whose eyes rested upon Neville St Clair His name is Hugh Boone and his hideous face is one which is familiar to every man who goes much to the City,A
do it again Deeply as I have sinned I have led a life of martyrdom to atone for it But that my girl should be entangled in the same meshes which held me was more than I could suffer I struck him down with no more compunction than if he had been some foul and venomous beast His cry brought back his son but I had gained the cover of the wood though I was forced to go back to fetch the cloak which I had dropped in my flight That is the true story gentlemen of all that occurred,A
at the pool and that the someone could not have been his son for his son was away and he did not know when he would return The second is that the murdered man was heard to cry Cooee before he knew that his son had returned Those are the crucial points upon which the case depends And now let us talk about George Meredith if you please and we shall leave all minor matters until to morrow There was no rain as Holmes had foretold and the morning broke bright and cloudless At nine o clock Lestrade called for,A
last McCarthy left his house at Hatherley about three in the afternoon and walked down to the Boscombe Pool which is a small lake formed by the spreading out of the stream which runs down the Boscombe Valley He had been out with his serving man in the morning at Ross and he had told the man that he must hurry as he had an appointment of importance to keep at three From that appointment he never came back alive From Hatherley Farmhouse to the Boscombe Pool is a quarter of a mile and two people saw him as he,A
and diary may implicate some of the first men in the South and that there may be many who will not sleep easy at night until it is recovered Then the page we have seen Is such as we might expect It ran if I remember right sent the pips to A B and C that is sent the society s warning to them Then there are successive entries that A and B cleared or left the country and finally that C was visited with I fear a sinister result for C Well I think Doctor that we may let,A
were typewritten he always felt that the machine had come between us That will just show you how fond he was of me Mr Holmes and the little things that he would think of It was most suggestive said Holmes It has long been an axiom of mine that the little things are infinitely the most important Can you remember any other little things about Mr Hosmer Angel He was a very shy man Mr Holmes He would rather walk with me in the evening than in the daylight for he said that he hated to be conspicuous Very retiring,A
that I have done you full justice in the matter I remarked with some coldness for I was repelled by the egotism which I had more than once observed to be a strong factor in my friend s singular character No it is not selfishness or conceit said he answering as was his wont my thoughts rather than my words If I claim full justice for my art it is because it is an impersonal thing a thing beyond myself Crime is common Logic is rare Therefore it is upon the logic rather than upon the crime that you should,A
and your secret whether you be alive or dead shall be safe with us Farewell then said the old man solemnly Your own deathbeds when they come will be the easier for the thought of the peace which you have given to mine Tottering and shaking in all his giant frame he stumbled slowly from the room God help us said Holmes after a long silence Why does fate play such tricks with poor helpless worms I never hear of such a case as this that I do not think of Baxter s words and say There but for the,A
I question sir whether in all your experience you have ever listened to a more mysterious and inexplicable chain of events than those which have happened in my own family You fill me with interest said Holmes Pray give us the essential facts from the commencement and I can afterwards question you as to those details which seem to me to be most important The young man pulled his chair up and pushed his wet feet out towards the blaze My name said he is John Openshaw but my own affairs have as far as I can understand little to,A
you want to get to the house you ll find it shorter to get over this stile and so by the footpath over the fields There it is where the lady is walking And the lady I fancy is Miss Stoner observed Holmes shading his eyes Yes I think we had better do as you suggest We got off paid our fare and the trap rattled back on its way to Leatherhead I thought it as well said Holmes as we climbed the stile that this fellow should think we had come here as architects or on some definite business,A
she trying hard as it seemed to me to speak calmly I would go I should not stay here There is no good for you to do But madam said I I have not yet done what I came for I cannot possibly leave until I have seen the machine It is not worth your while to wait she went on You can pass through the door no one hinders And then seeing that I smiled and shook my head she suddenly threw aside her constraint and made a step forward with her hands wrung together For the love of,A
of the house showing that it has been hung up indoors most of the time while the marks of moisture upon the inside are proof positive that the wearer perspired very freely and could therefore hardly be in the best of training But his wife you said that she had ceased to love him This hat has not been brushed for weeks When I see you my dear Watson with a week s accumulation of dust upon your hat and when your wife allows you to go out in such a state I shall fear that you also have been,A
right wrist could only have been done in China I have made a small study of tattoo marks and have even contributed to the literature of the subject That trick of staining the fishes scales of a delicate pink is quite peculiar to China When in addition I see a Chinese coin hanging from your watch chain the matter becomes even more simple Mr Jabez Wilson laughed heavily Well I never said he I thought at first that you had done something clever but I see that there was nothing in it after all I begin to think Watson said,A
ever and he was less inclined for any sort of society Most of his time he would spend in his room with the door locked upon the inside but sometimes he would emerge in a sort of drunken frenzy and would burst out of the house and tear about the garden with a revolver in his hand screaming out that he was afraid of no man and that he was not to be cooped up like a sheep in a pen by man or devil When these hot fits were over however he would rush tumultuously in at the door,A
which I could do this I took a few of my friends into the secret however and they suggested that we should quietly and secretly work our own little deposit and that in this way we should earn the money which would enable us to buy the neighbouring fields This we have now been doing for some time and in order to help us in our operations we erected a hydraulic press This press as I have already explained has got out of order and we wish your advice upon the subject We guard our secret very jealously however and,A
the door of my room swung slowly open The woman was standing in the aperture the darkness of the hall behind her the yellow light from my lamp beating upon her eager and beautiful face I could see at a glance that she was sick with fear and the sight sent a chill to my own heart She held up one shaking finger to warn me to be silent and she shot a few whispered words of broken English at me her eyes glancing back like those of a frightened horse into the gloom behind her I would go said,A
She was there in an instant and I caught a glimpse of it as she half drew it out When I cried out that it was a false alarm she replaced it glanced at the rocket rushed from the room and I have not seen her since I rose and making my excuses escaped from the house I hesitated whether to attempt to secure the photograph at once but the coachman had come in and as he was watching me narrowly it seemed safer to wait A little over precipitance may ruin all And now I asked Our quest is,A
work upon your case I shall see you at Horsham then No your secret lies in London It is there that I shall seek it Then I shall call upon you in a day or in two days with news as to the box and the papers I shall take your advice in every particular He shook hands with us and took his leave Outside the wind still screamed and the rain splashed and pattered against the windows This strange wild story seemed to have come to us from amid the mad elements blown in upon us like a sheet,A
the distant parsonage that cry raised the sleepers from their beds It struck cold to our hearts and I stood gazing at Holmes and he at me until the last echoes of it had died away into the silence from which it rose What can it mean I gasped It means that it is all over Holmes answered And perhaps after all it is for the best Take your pistol and we will enter Dr Roylott s room With a grave face he lit the lamp and led the way down the corridor Twice he struck at the chamber door,A
think Watson that I must leave you to your papers for a little It was after five o clock when Sherlock Holmes left me but I had no time to be lonely for within an hour there arrived a confectioner s man with a very large flat box This he unpacked with the help of a youth whom he had brought with him and presently to my very great astonishment a quite epicurean little cold supper began to be laid out upon our humble lodging house mahogany There were a couple of brace of cold woodcock a pheasant a _pâté,A
He stepped over to the window and shouted through it at the top of his voice that the vacancy was filled A groan of disappointment came up from below and the folk all trooped away in different directions until there was not a red head to be seen except my own and that of the manager My name said he is Mr Duncan Ross and I am myself one of the pensioners upon the fund left by our noble benefactor Are you a married man Mr Wilson Have you a family I answered that I had not His face fell,A
you may rest assured that we shall soon drive away the dangers that threaten you Sherlock Holmes and I had no difficulty in engaging a bedroom and sitting room at the Crown Inn They were on the upper floor and from our window we could command a view of the avenue gate and of the inhabited wing of Stoke Moran Manor House At dusk we saw Dr Grimesby Roylott drive past his huge form looming up beside the little figure of the lad who drove him The boy had some slight difficulty in undoing the heavy iron gates and we,A
transmit and multiply it in the manner which is familiar to you The machine goes readily enough but there is some stiffness in the working of it and it has lost a little of its force Perhaps you will have the goodness to look it over and to show us how we can set it right I took the lamp from him and I examined the machine very thoroughly It was indeed a gigantic one and capable of exercising enormous pressure When I passed outside however and pressed down the levers which controlled it I knew at once by the,A
he lost his wife You can understand said Holmes suavely that I extend to the affairs of my other clients the same secrecy which I promise to you in yours Of course Very right very right I m sure I beg pardon As to my own case I am ready to give you any information which may assist you in forming an opinion Thank you I have already learned all that is in the public prints nothing more I presume that I may take it as correct this article for example as to the disappearance of the bride Lord St,A
is all perfectly familiar to me There is of course the other woman the drink the push the blow the bruise the sympathetic sister or landlady The crudest of writers could invent nothing more crude Indeed your example is an unfortunate one for your argument said Holmes taking the paper and glancing his eye down it This is the Dundas separation case and as it happens I was engaged in clearing up some small points in connection with it The husband was a teetotaler there was no other woman and the conduct complained of was that he had drifted into,A
drive out in the park at five as usual she said as she left him I heard no more They drove away in different directions and I went off to make my own arrangements Which are Some cold beef and a glass of beer he answered ringing the bell I have been too busy to think of food and I am likely to be busier still this evening By the way Doctor I shall want your co operation I shall be delighted You don t mind breaking the law Not in the least Nor running a chance of arrest Not,A
And it did though they hardly found upon the mud bank what they had feared to find It was Neville St Clair s coat and not Neville St Clair which lay uncovered as the tide receded And what do you think they found in the pockets I cannot imagine No I don t think you would guess Every pocket stuffed with pennies and half pennies 421 pennies and 270 half pennies It was no wonder that it had not been swept away by the tide But a human body is a different matter There is a fierce eddy between the,A
connection and the number of our depositors One of our most lucrative means of laying out money is in the shape of loans where the security is unimpeachable We have done a good deal in this direction during the last few years and there are many noble families to whom we have advanced large sums upon the security of their pictures libraries or plate Yesterday morning I was seated in my office at the bank when a card was brought in to me by one of the clerks I started when I saw the name for it was that of,A
hideous aspect who it seems made his home there Both he and the Lascar stoutly swore that no one else had been in the front room during the afternoon So determined was their denial that the inspector was staggered and had almost come to believe that Mrs St Clair had been deluded when with a cry she sprang at a small deal box which lay upon the table and tore the lid from it Out there fell a cascade of children s bricks It was the toy which he had promised to bring home This discovery and the evident confusion,A
laughed He laughed very heartily with a high ringing note leaning back in his chair and shaking his sides All my medical instincts rose up against that laugh Stop it I cried pull yourself together and I poured out some water from a caraffe It was useless however He was off in one of those hysterical outbursts which come upon a strong nature when some great crisis is over and gone Presently he came to himself once more very weary and pale looking I have been making a fool of myself he gasped Not at all Drink this I dashed,A
that you could solve anything He said too much That you are never beaten I have been beaten four times three times by men and once by a woman But what is that compared with the number of your successes It is true that I have been generally successful Then you may be so with me I beg that you will draw your chair up to the fire and favour me with some details as to your case It is no ordinary one None of those which come to me are I am the last court of appeal And yet,A
of bramble covered land which represent the family estate and would accept in return the hospitality of their tents wandering away with them sometimes for weeks on end He has a passion also for Indian animals which are sent over to him by a correspondent and he has at this moment a cheetah and a baboon which wander freely over his grounds and are feared by the villagers almost as much as their master You can imagine from what I say that my poor sister Julia and I had no great pleasure in our lives No servant would stay with,A
in a good cause Oh the cause is excellent Then I am your man I was sure that I might rely on you But what is it you wish When Mrs Turner has brought in the tray I will make it clear to you Now he said as he turned hungrily on the simple fare that our landlady had provided I must discuss it while I eat for I have not much time It is nearly five now In two hours we must be on the scene of action Miss Irene or Madame rather returns from her drive at seven,A
for years been known as a professional beggar but his life appeared to have been a very quiet and innocent one There the matter stands at present and the questions which have to be solved what Neville St Clair was doing in the opium den what happened to him when there where is he now and what Hugh Boone had to do with his disappearance are all as far from a solution as ever I confess that I cannot recall any case within my experience which looked at the first glance so simple and yet which presented such difficulties While,A
idler who has dropped into a church Suddenly to my surprise the three at the altar faced round to me and Godfrey Norton came running as hard as he could towards me Thank God he cried You ll do Come Come What then I asked Come man come only three minutes or it won t be legal I was half dragged up to the altar and before I knew where I was I found myself mumbling responses which were whispered in my ear and vouching for things of which I knew nothing and generally assisting in the secure tying up,A
cup of hot coffee for I observe that you are shivering It is not cold which makes me shiver said the woman in a low voice changing her seat as requested What then It is fear Mr Holmes It is terror She raised her veil as she spoke and we could see that she was indeed in a pitiable state of agitation her face all drawn and grey with restless frightened eyes like those of some hunted animal Her features and figure were those of a woman of thirty but her hair was shot with premature grey and her expression,A
the stone Thank you And I say Peterson just buy a goose on your way back and leave it here with me for we must have one to give to this gentleman in place of the one which your family is now devouring When the commissionaire had gone Holmes took up the stone and held it against the light It s a bonny thing said he Just see how it glints and sparkles Of course it is a nucleus and focus of crime Every good stone is They are the devil s pet baits In the larger and older jewels,A
an important factor in the matter He was a lawyer That sounded ominous What was the relation between them and what the object of his repeated visits Was she his client his friend or his mistress If the former she had probably transferred the photograph to his keeping If the latter it was less likely On the issue of this question depended whether I should continue my work at Briony Lodge or turn my attention to the gentleman s chambers in the Temple It was a delicate point and it widened the field of my inquiry I fear that I,A
director and personally interested in the matter I thought it as well to have Jones with us also He is not a bad fellow though an absolute imbecile in his profession He has one positive virtue He is as brave as a bulldog and as tenacious as a lobster if he gets his claws upon anyone Here we are and they are waiting for us We had reached the same crowded thoroughfare in which we had found ourselves in the morning Our cabs were dismissed and following the guidance of Mr Merryweather we passed down a narrow passage and through,A
evidently newly studied near at hand Beside the couch was a wooden chair and on the angle of the back hung a very seedy and disreputable hard felt hat much the worse for wear and cracked in several places A lens and a forceps lying upon the seat of the chair suggested that the hat had been suspended in this manner for the purpose of examination You are engaged said I perhaps I interrupt you Not at all I am glad to have a friend with whom I can discuss my results The matter is a perfectly trivial one he,A
him that we would give him a price for the stones he held 1000 apiece That brought out the first signs of grief that he had shown Why dash it all said he I ve let them go at six hundred for the three I soon managed to get the address of the receiver who had them on promising him that there would be no prosecution Off I set to him and after much chaffering I got our stones at 1000 apiece Then I looked in upon your son told him that all was right and eventually got to my,A
the nature of a problem which you desire to see solved I should strongly recommend you to come to my friend Mr Sherlock Holmes before you go to the official police Oh I have heard of that fellow answered my visitor and I should be very glad if he would take the matter up though of course I must use the official police as well Would you give me an introduction to him I ll do better I ll take you round to him myself I should be immensely obliged to you We ll call a cab and go together,A
resided Some scaffolding had been erected against the end wall and the stone work had been broken into but there were no signs of any workmen at the moment of our visit Holmes walked slowly up and down the ill trimmed lawn and examined with deep attention the outsides of the windows This I take it belongs to the room in which you used to sleep the centre one to your sister s and the one next to the main building to Dr Roylott s chamber Exactly so But I am now sleeping in the middle one Pending the alterations,A
Now how can that be unless it were by a left handed man He had stood behind that tree during the interview between the father and son He had even smoked there I found the ash of a cigar which my special knowledge of tobacco ashes enables me to pronounce as an Indian cigar I have as you know devoted some attention to this and written a little monograph on the ashes of 140 different varieties of pipe cigar and cigarette tobacco Having found the ash I then looked round and discovered the stump among the moss where he had,A
near Harrow and we were occasionally allowed to pay short visits at this lady s house Julia went there at Christmas two years ago and met there a half pay major of marines to whom she became engaged My stepfather learned of the engagement when my sister returned and offered no objection to the marriage but within a fortnight of the day which had been fixed for the wedding the terrible event occurred which has deprived me of my only companion Sherlock Holmes had been leaning back in his chair with his eyes closed and his head sunk in a,A
shoulder As he reached the corner of Goodge Street a row broke out between this stranger and a little knot of roughs One of the latter knocked off the man s hat on which he raised his stick to defend himself and swinging it over his head smashed the shop window behind him Peterson had rushed forward to protect the stranger from his assailants but the man shocked at having broken the window and seeing an official looking person in uniform rushing towards him dropped his goose took to his heels and vanished amid the labyrinth of small streets which,A
old These flat brims curled at the edge came in then It is a hat of the very best quality Look at the band of ribbed silk and the excellent lining If this man could afford to buy so expensive a hat three years ago and has had no hat since then he has assuredly gone down in the world Well that is clear enough certainly But how about the foresight and the moral retrogression Sherlock Holmes laughed Here is the foresight said he putting his finger upon the little disc and loop of the hat securer They are never,A
your father make any statement to you before he died Witness He mumbled a few words but I could only catch some allusion to a rat The Coroner What did you understand by that Witness It conveyed no meaning to me I thought that he was delirious The Coroner What was the point upon which you and your father had this final quarrel Witness I should prefer not to answer The Coroner I am afraid that I must press it Witness It is really impossible for me to tell you I can assure you that it has nothing to do,A
a man standing in the Southampton Road a small bearded man in a grey suit who seemed to be looking in my direction The road is an important highway and there are usually people there This man however was leaning against the railings which bordered our field and was looking earnestly up I lowered my handkerchief and glanced at Mrs Rucastle to find her eyes fixed upon me with a most searching gaze She said nothing but I am convinced that she had divined that I had a mirror in my hand and had seen what was behind me She,A
which presented more singular features than that which was associated with the well known Surrey family of the Roylotts of Stoke Moran The events in question occurred in the early days of my association with Holmes when we were sharing rooms as bachelors in Baker Street It is possible that I might have placed them upon record before but a promise of secrecy was made at the time from which I have only been freed during the last month by the untimely death of the lady to whom the pledge was given It is perhaps as well that the facts,A
a side door which he opened for us Within there was a small corridor which ended in a very massive iron gate This also was opened and led down a flight of winding stone steps which terminated at another formidable gate Mr Merryweather stopped to light a lantern and then conducted us down a dark earth smelling passage and so after opening a third door into a huge vault or cellar which was piled all round with crates and massive boxes You are not very vulnerable from above Holmes remarked as he held up the lantern and gazed about him,A
her ear From under this great panoply she peeped up in a nervous hesitating fashion at our windows while her body oscillated backward and forward and her fingers fidgeted with her glove buttons Suddenly with a plunge as of the swimmer who leaves the bank she hurried across the road and we heard the sharp clang of the bell I have seen those symptoms before said Holmes throwing his cigarette into the fire Oscillation upon the pavement always means an _affaire de cœur_ She would like advice but is not sure that the matter is not too delicate for communication,A
